address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"3111 Tpc Pkwy,Ste 120,San Antonio, TX 78259",Thai Hut Bistro,San Antonio,6/19/2015,Thai/Chinese/Mongolian,9/26/2020,4,157,TX,3111 Tpc Pkwy,78259
"12311 Nacogdoches Rd,Ste 104,San Antonio, TX 78217",Pho & Chinese,San Antonio,3/16/2019,Chinese/Vietnamese/Bubble Tea,10/22/2020,4,49,TX,12311 Nacogdoches Rd,78217
"1550 Austin Hwy,Ste 103,San Antonio, TX 78218",Pho Plus,San Antonio,10/19/2014,Vietnamese/Juice Bars & Smoothies/Shaved Ice,8/21/2020,4,174,TX,1550 Austin Hwy,78218
"29782 US HWY 281 N,Ste 4A,Bulverde, TX 78163",Thai Kitchen and Sushi Bar,Bulverde,1/26/2020,Thai/Desserts/Bubble Tea,10/22/2020,4,38,TX,29782 US HWY 281 N,78163
"11804 Culebra Rd,Ste 104,San Antonio, TX 78253",Pho Saigon,San Antonio,12/10/2019,Vietnamese/Bubble Tea,10/30/2020,4,82,TX,11804 Culebra Rd,78253
"8771 TX-151,Ste 106,San Antonio, TX 78245",Ginza ramen Poke And Boba,San Antonio,9/13/2020,Poke/Ramen/Bubble Tea,10/15/2020,4,10,TX,8771 TX-151,78245
"7212 Blanco Rd,San Antonio, TX 78216",Manola's Thai & Vietnamese Cuisine,San Antonio,12/7/2009,Vietnamese/Thai,10/1/2020,4,85,TX,7212 Blanco Rd,78216
"12730 Interstate 10 W,Ste 304,San Antonio, TX 78230",Hula Poke,San Antonio,7/26/2017,Poke,10/31/2020,4,356,TX,12730 Interstate 10 W,78230
"2347 NW Military Hwy,San Antonio, TX 78231",Sichuan Garden,San Antonio,5/27/2017,Chinese/Noodles/Soup,10/18/2020,4,290,TX,2347 NW Military Hwy,78231
"18410 US Hwy 281 N,Ste 115,San Antonio, TX 78259",Pho Nguyen,San Antonio,2/14/2013,Vietnamese,10/31/2020,3,228,TX,18410 US Hwy 281 N,78259
"7211 Green Glen Dr,Ste 102,San Antonio, TX 78255",Koifin Poke Sushi Burrito,San Antonio,8/22/2018,Sushi Bars/Ramen/Poke,10/31/2020,4,60,TX,7211 Green Glen Dr,78255
"5500 Babcock Rd,Ste 101,San Antonio, TX 78240",Shisha Cafe,San Antonio,4/26/2009,Mediterranean/Hookah Bars/Middle Eastern,10/21/2020,4,180,TX,5500 Babcock Rd,78240
