address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"Scottsdale Fashion Square Mall,7014 E Camelback Rd, Palm Court - P2,Scottsdale, AZ 85251",Boba Tea Company,Scottsdale,3/3/2016,Bubble Tea,10/23/2020,3,126,AZ,Scottsdale Fashion Square Mall,85251
"6766 W Glendale Ave,Glendale, AZ 85303",Aloha Tea & Coffee,Glendale,5/3/2019,Coffee & Tea,10/31/2020,4,80,AZ,6766 W Glendale Ave,85303
"2320 E Baseline Rd,Ste 162,Phoenix, AZ 85042",Best Donuts,Phoenix,1/21/2014,Donuts/Bubble Tea/Coffee & Tea,10/12/2020,5,117,AZ,2320 E Baseline Rd,85042
"888 N 1st Ave,Unit 105,Phoenix, AZ 85003",Fatty Daddy's,Phoenix,2/15/2020,Ice Cream & Frozen Yogurt/Bubble Tea/Coffee & Tea,9/26/2020,3,15,AZ,888 N 1st Ave,85003
"66 S Dobson Rd,Ste 150,Mesa, AZ 85202",Tea Snow,Mesa,6/2/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/17/2020,4,255,AZ,66 S Dobson Rd,85202
"1832 W Broadway Rd,Ste 105,Mesa, AZ 85202",Miss Dessert,Mesa,3/18/2018,Desserts/Bubble Tea/Juice Bars & Smoothies,10/24/2020,4,202,AZ,1832 W Broadway Rd,85202
"9340 W Northern Ave,Peoria, AZ 85305",Churroholic & Hiccups,Peoria,3/25/2019,Desserts/Coffee & Tea/Ice Cream & Frozen Yogurt,10/30/2020,3,241,AZ,9340 W Northern Ave,85305
"3446 W Camelback Rd,Phoenix, AZ 85017",YobaHut,Phoenix,1/24/2018,Ice Cream & Frozen Yogurt/Bubble Tea/Waffles,10/8/2020,4,62,AZ,3446 W Camelback Rd,85017
"725 S Rural Rd,Ste 107,Tempe, AZ 85281",Tea Swirl,Tempe,7/18/2016,Coffee & Tea/Bubble Tea/Desserts,10/29/2020,4,260,AZ,725 S Rural Rd,85281
"6661 W Bell Rd,Ste 108B,Glendale, AZ 85308",Bubble Cups,Glendale,7/28/2016,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,8/30/2020,4,142,AZ,6661 W Bell Rd,85308
"3722 E Indian School Rd,Phoenix, AZ 85018",Bosa Donuts,Phoenix,5/26/2011,Donuts/Breakfast & Brunch/Bubble Tea,10/25/2020,4,382,AZ,3722 E Indian School Rd,85018
"5000 S Arizona Mills Cir,Ste 554,Tempe, AZ 85282",Bubble Bee,Tempe,9/25/2016,Bubble Tea,10/13/2020,4,78,AZ,5000 S Arizona Mills Cir,85282
"4015 E Bell Rd,Ste 132,Phoenix, AZ 85032",Tea Stop,Phoenix,1/15/2019,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,9/16/2020,5,119,AZ,4015 E Bell Rd,85032
"3126 S Mill Ave,Tempe, AZ 85282",DaYung's Tea,Tempe,8/14/2017,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,10/16/2020,4,400,AZ,3126 S Mill Ave,85282
"2470 W Happy Valley Rd,Ste 1183,Phoenix, AZ 85085",Urban Boba Tea House,Phoenix,7/22/2014,Bubble Tea/Coffee & Tea,10/26/2020,4,203,AZ,2470 W Happy Valley Rd,85085
"15147 N Scottsdale Rd,Scottsdale, AZ 85260",Bubble Bee,Scottsdale,2/9/2019,Bubble Tea,10/25/2020,3,88,AZ,15147 N Scottsdale Rd,85260
"3015 E Thomas Rd,Ste 16,Phoenix, AZ 85016",Cajeta Churro Cafe,Phoenix,10/15/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/21/2020,5,9,AZ,3015 E Thomas Rd,85016
