address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"31877 Alvarado Blvd,Union City, CA 94587",Boba Fitt Drinks,Union City,8/25/2017,Bubble Tea,11/1/2020,3,288,CA,31877 Alvarado Blvd,94587
"2857 Senter Rd,Ste G,San Jose, CA 95111",Meow Tea,San Jose,3/9/2015,Asian Fusion/Desserts/Coffee & Tea,9/19/2020,4,350,CA,2857 Senter Rd,95111
"1111 Story Rd,Ste 1017,San Jose, CA 95122",Nuoc Mia Ninh Kieu Fresh Juice,San Jose,11/29/2007,Juice Bars & Smoothies/Fruits & Veggies,10/10/2020,4,208,CA,1111 Story Rd,95122
"1777 N Milpitas Blvd,Milpitas, CA 95035",Cha Cha,Milpitas,12/6/2019,Bubble Tea/Coffee & Tea/Tea Rooms,10/27/2020,4,76,CA,1777 N Milpitas Blvd,95035
"42130 Blacow Rd,Fremont, CA 94538",Tpumps,Fremont,11/12/2019,Bubble Tea/Juice Bars & Smoothies,10/23/2020,4,121,CA,42130 Blacow Rd,94538
"47 N Santa Cruz Ave,Los Gatos, CA 95030",Tea Fermata,Los Gatos,10/27/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,75,CA,47 N Santa Cruz Ave,95030
"1947 Tully Rd,San Jose, CA 95122",Oasis Pure Water  & Boba Drinks,San Jose,11/27/2019,Bubble Tea/Water Stores/Juice Bars & Smoothies,9/27/2020,4,5,CA,1947 Tully Rd,95122
"1723 N Milpitas Blvd,Milpitas, CA 95035",Chick & Tea Milpitas,Milpitas,7/16/2016,Taiwanese/Bubble Tea,10/28/2020,3,275,CA,1723 N Milpitas Blvd,95035
"19505 Stevens Creek Blvd,Ste 102,Cupertino, CA 95014",T4 Cupertino,Cupertino,11/14/2017,Bubble Tea,8/22/2020,3,108,CA,19505 Stevens Creek Blvd,95014
"46164 Warm Springs Blvd,Unit 234,Fremont, CA 94539",Cha Express,Fremont,5/25/2019,Bubble Tea,10/20/2020,4,90,CA,46164 Warm Springs Blvd,94539
"19501 Stevens Creek Blvd,Ste 101,Cupertino, CA 95014",Cafe LaTTea,Cupertino,8/26/2012,Cafes/Coffee & Tea,11/1/2020,3,886,CA,19501 Stevens Creek Blvd,95014
"1030 Piedmont Rd,Ste E,San Jose, CA 95132",Oh My Boba,San Jose,10/23/2018,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,7/7/2020,4,156,CA,1030 Piedmont Rd,95132
"3900 Smith St,Union City, CA 94587",Hippies Brew,Union City,2/12/2020,Coffee & Tea/Bubble Tea/Breakfast & Brunch,10/31/2020,4,178,CA,3900 Smith St,94587
"993 El Camino Real,Menlo Park, CA 94025",Tea It Up,Menlo Park,2/14/2020,Bubble Tea,10/10/2020,4,59,CA,993 El Camino Real,94025
