address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"116 S Artsakh Ave,Glendale, CA 91205",Mr Monster Hotdog,Glendale,9/23/2020,Hot Dogs/Bubble Tea,10/29/2020,4,8,CA,116 S Artsakh Ave,91205
"16101 Ventura Blvd,Los Angeles, CA 91436",Angry Bowl by PokeMotto,Los Angeles,10/26/2020,Asian Fusion/Korean/Bubble Tea,10/26/2020,5,1,CA,16101 Ventura Blvd,91436
"5138 Hollywood Blvd,Los Angeles, CA 90027",Milk Crate,Los Angeles,7/30/2019,Bubble Tea/Juice Bars & Smoothies,10/31/2020,4,26,CA,5138 Hollywood Blvd,90027
"10250 Santa Monica Blvd,Ste 2395,Los Angeles, CA 90067",Redstraw,Los Angeles,10/9/2018,Bubble Tea/Coffee & Tea,10/25/2020,4,204,CA,10250 Santa Monica Blvd,90067
"203 W 7th St,Los Angeles, CA 90014",Little Fluffy Head Cafe,Los Angeles,8/19/2017,Bubble Tea/Coffee & Tea,10/18/2020,4,408,CA,203 W 7th St,90014
"418 W Pico Blvd,Los Angeles, CA 90015",Macchiato,Los Angeles,11/13/2019,Desserts/Coffee & Tea/Bubble Tea,9/20/2020,4,32,CA,418 W Pico Blvd,90015
"301 W Valley Blvd,Ste 116,San Gabriel, CA 91776",Chicha San Chen,San Gabriel,11/23/2019,Bubble Tea/Taiwanese/Tea Rooms,11/1/2020,4,356,CA,301 W Valley Blvd,91776
"5217 Wilshire Blvd,Los Angeles, CA 90036",Cha Bei Bei Teahouse,Los Angeles,8/5/2019,Coffee & Tea/Juice Bars & Smoothies/Tea Rooms,10/29/2020,4,58,CA,5217 Wilshire Blvd,90036
"11301 W Olympic Blvd,Ste 105,Los Angeles, CA 90064",CoCo Fresh Tea & Juice,Los Angeles,10/30/2012,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,865,CA,11301 W Olympic Blvd,90064
"3785 Wilshire Blvd,Ste 107E,Los Angeles, CA 90010",Gong Cha,Los Angeles,2/17/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,8/31/2020,4,397,CA,3785 Wilshire Blvd,90010
"8820 Washington Blvd,Ste 107,Culver City, CA 90232",Boba Guys,Culver City,4/25/2018,Bubble Tea/Coffee & Tea,10/30/2020,4,531,CA,8820 Washington Blvd,90232
"2256 Colorado Blvd,Ste 108,Los Angeles, CA 90041",Tea N' Me,Los Angeles,5/9/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/31/2020,4,307,CA,2256 Colorado Blvd,90041
"501 W Garvey Ave,Ste 105,Monterey Park, CA 91754",Tea Brick,Monterey Park,2/12/2012,Tea Rooms/Bubble Tea/Juice Bars & Smoothies,11/1/2020,4,1625,CA,501 W Garvey Ave,91754
"740 S Western Ave,Ste 117,118,Los Angeles, CA 90005",Kung Fu Tea,Los Angeles,2/28/2017,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,357,CA,740 S Western Ave,90005
"711 Pico Blvd,Santa Monica, CA 90405",Boba Lab,Santa Monica,1/10/2016,Desserts/Bubble Tea/Coffee & Tea,10/29/2020,4,239,CA,711 Pico Blvd,90405
"331 E 1st St,Los Angeles, CA 90012",Boteaga,Los Angeles,5/26/2018,Coffee & Tea/Bubble Tea,10/29/2020,4,224,CA,331 E 1st St,90012
"6660 Sunset Blvd,Ste Q,Los Angeles, CA 90028",It's Boba Time,Los Angeles,5/27/2016,Coffee & Tea/Shaved Ice/Juice Bars & Smoothies,9/23/2020,4,189,CA,6660 Sunset Blvd,90028
"5185 W Sunset Blvd,Los Angeles, CA 90027",Tiger Bro,Los Angeles,9/28/2020,Bubble Tea/Coffee & Tea/Desserts,9/28/2020,4,1,CA,5185 W Sunset Blvd,90027
"524 S Lake Ave,Pasadena, CA 91101",Tpumps,Pasadena,11/10/2014,Bubble Tea/Tea Rooms,11/1/2020,4,1261,CA,524 S Lake Ave,91101
"3805 W 6th St,Los Angeles, CA 90020",Mr Boba,Los Angeles,11/10/2015,Bubble Tea/Shaved Ice/Coffee & Tea,10/12/2020,4,219,CA,3805 W 6th St,90020
"1630 W Redondo Beach Blvd,Gardena, CA 90247",Happy Lemon,Gardena,12/27/2017,Bubble Tea/Bakeries/Desserts,10/29/2020,4,337,CA,1630 W Redondo Beach Blvd,90247
"318 E 2nd St,Unit A,Los Angeles, CA 90012",Gong Cha,Los Angeles,9/25/2017,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/24/2020,4,157,CA,318 E 2nd St,90012
"7275 Melrose Ave,Ste C,West Hollywood, CA 90046",BonTea,West Hollywood,9/22/2019,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/2/2020,4,47,CA,7275 Melrose Ave,90046
"11307 Mississippi Ave,Los Angeles, CA 90025",Noble Tea,Los Angeles,6/25/2018,Coffee & Tea/Taiwanese/Bubble Tea,10/29/2020,3,288,CA,11307 Mississippi Ave,90025
"3450 W 6th St,Ste 111,Los Angeles, CA 90020",It's Boba Time,Los Angeles,5/10/2012,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/25/2020,3,825,CA,3450 W 6th St,90020
"5050 Vineland Ave,North Hollywood, CA 91601",TeaPop,North Hollywood,1/27/2015,Art Galleries/Coffee & Tea/Bubble Tea,11/1/2020,4,666,CA,5050 Vineland Ave,91601
"123 Astronaut Ellison S Onizuka St,Ste 101-D,Los Angeles, CA 90012",Sharp Tea,Los Angeles,4/18/2019,Bubble Tea/Coffee & Tea/Pancakes,10/29/2020,4,89,CA,123 Astronaut Ellison S Onizuka St,90012
"1521 Griffith Park Blvd,Los Angeles, CA 90026",Pine & Crane,Los Angeles,3/22/2014,Taiwanese/Chinese/Bubble Tea,11/1/2020,4,2311,CA,1521 Griffith Park Blvd,90026
"2111 Sawtelle Blvd,Los Angeles, CA 90025",Volcano Tea House,Los Angeles,4/9/2006,Coffee & Tea/Taiwanese/Bubble Tea,10/24/2020,3,1340,CA,2111 Sawtelle Blvd,90025
"12105 Santa Monica Blvd,Los Angeles, CA 90025",Boba Bear,Los Angeles,6/19/2014,Cafes/Coffee & Tea/Hookah Bars,10/25/2020,4,444,CA,12105 Santa Monica Blvd,90025
"8474 W 3rd St,Los Angeles, CA 90048",Berlins,Los Angeles,12/31/2013,Bubble Tea/German/Sandwiches,11/1/2020,4,998,CA,8474 W 3rd St,90048
"3300 W 6th St,Unit 2,Los Angeles, CA 90020",Oakobing,Los Angeles,8/18/2016,Shaved Ice/Cafes/Desserts,10/31/2020,4,1021,CA,3300 W 6th St,90020
"141 N Atlantic Blvd,Ste 112,Monterey Park, CA 91754",Half & Half Tea Express - Monterey Park,Monterey Park,7/31/2010,Juice Bars & Smoothies/Bubble Tea,11/1/2020,3,2778,CA,141 N Atlantic Blvd,91754
"6775 Santa Monica Blvd,Ste 7,Los Angeles, CA 90038",Isshin Ramen & Boba,Los Angeles,6/29/2020,Ramen/Bubble Tea,10/29/2020,4,7,CA,6775 Santa Monica Blvd,90038
"100 W Green St,Unit 101,Pasadena, CA 91105",Motto Tea Cafe,Pasadena,3/16/2018,Coffee & Tea/Tea Rooms/Bubble Tea,10/31/2020,4,548,CA,100 W Green St,91105
"3013 S Figueroa St,Los Angeles, CA 90007",Pot of Cha,Los Angeles,8/24/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/23/2020,4,186,CA,3013 S Figueroa St,90007
"414 S Western Ave,Ste C,Los Angeles, CA 90020",Boba Bear,Los Angeles,9/27/2010,Juice Bars & Smoothies/Hookah Bars/Sandwiches,10/29/2020,4,811,CA,414 S Western Ave,90020
"14 S Fair Oaks Ave,Pasadena, CA 91105",One Zo - Pasadena,Pasadena,9/4/2019,Taiwanese/Bubble Tea,10/7/2020,4,138,CA,14 S Fair Oaks Ave,91105
"724 S Spring St,Corporation Food Hall,Los Angeles, CA 90014",Tea Maru - Housemade Boba,Los Angeles,7/29/2019,Bubble Tea/Tea Rooms/Desserts,10/30/2020,3,67,CA,724 S Spring St,90014
"3512 W 8th St,Los Angeles, CA 90005",I Love Boba,Los Angeles,4/17/2013,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/1/2020,4,265,CA,3512 W 8th St,90005
"3319 Wilshire Blvd,Los Angeles, CA 90010",Ratchetivi Teas,Los Angeles,5/21/2020,Bubble Tea/Lounges,9/30/2020,5,17,CA,3319 Wilshire Blvd,90010
"4012 Tilden Ave,Culver City, CA 90232",Trà Space,Culver City,5/22/2020,Coffee & Tea/Bubble Tea,10/18/2020,4,71,CA,4012 Tilden Ave,90232
