address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"1658 W Belmont Ave,Chicago, IL 60657",Scooter's Frozen Custard,Chicago,8/24/2005,Ice Cream & Frozen Yogurt,9/17/2020,4,603,IL,1658 W Belmont Ave,60657
"5525 N Broadway,Chicago, IL 60640",Simply Pasteur,Chicago,1/20/2007,Vietnamese/Wine Bars/Cocktail Bars,10/2/2020,4,986,IL,5525 N Broadway,60640
"3945 N Broadway,Chicago, IL 60613",Asian Mix Cafe,Chicago,9/1/2007,Thai/Bubble Tea/Noodles,10/28/2020,3,125,IL,3945 N Broadway,60613
"2820 S Highland Ave,Lombard, IL 60148",Kai Sushi,Lombard,6/8/2017,Conveyor Belt Sushi/Sushi Bars/Chinese,10/30/2020,4,168,IL,2820 S Highland Ave,60148
"6744 N Sheridan Rd,Chicago, IL 60626",Rice Thai Cafe,Chicago,8/21/2007,Thai,6/19/2020,3,162,IL,6744 N Sheridan Rd,60626
"6255 N McCormick Rd,Chicago, IL 60659",Simple Delights,Chicago,6/2/2009,Filipino/Bakeries/Bubble Tea,6/5/2020,3,32,IL,6255 N McCormick Rd,60659
"100 E Algonquin Rd,Arlington Heights, IL 60005",Mitsuwa Marketplace,Arlington Heights,10/4/2005,Japanese/Sushi Bars/International Grocery,10/26/2020,4,1151,IL,100 E Algonquin Rd,60005
"6 W Hubbard St,Chicago, IL 60654",Imperial Lamian,Chicago,2/28/2016,Dim Sum/Noodles/Cocktail Bars,10/25/2020,4,1335,IL,6 W Hubbard St,60654
"338 W Armitage Ave,Chicago, IL 60614",SaiMai Thai,Chicago,,Thai,10/25/2020,4,151,IL,338 W Armitage Ave,60614
"4825 N Western Ave,Chicago, IL 60625",Rainbow Cuisine,Chicago,9/17/2012,Thai,10/23/2020,4,145,IL,4825 N Western Ave,60625
"1333 E 57th St,Chicago, IL 60637",Noodles Etc,Chicago,9/28/2005,Noodles,9/13/2020,3,319,IL,1333 E 57th St,60637
"400 S Michigan Ave,Chicago, IL 60605",Osaka Sushi Express & Fresh Fruit Smoothies,Chicago,10/31/2006,Sushi Bars/Japanese/Juice Bars & Smoothies,10/31/2020,4,476,IL,400 S Michigan Ave,60605
"533 Davis St,Evanston, IL 60201",Joy Yee's Noodle Kitchen,Evanston,7/8/2005,Noodles/Pan Asian,11/1/2020,3,829,IL,533 Davis St,60201
"4104 N Harlem Ave,Norridge, IL 60706",Touhy Fruity,Norridge,7/16/2017,Juice Bars & Smoothies/Coffee & Tea/Creperies,10/6/2020,3,34,IL,4104 N Harlem Ave,60706
"797 Civic Center Dr,Niles, IL 60714",Cafe L’ami,Niles,2/8/2019,Bakeries/Bubble Tea/Macarons,8/28/2020,2,10,IL,797 Civic Center Dr,60714
"3253 W Lawrence Ave,Chicago, IL 60625",Great Sea Restaurant,Chicago,7/13/2005,Chinese/Chicken Wings,10/25/2020,4,717,IL,3253 W Lawrence Ave,60625
"1021 W Argyle St,Chicago, IL 60640",Pho Xe Lua,Chicago,12/15/2006,Vietnamese,10/11/2020,4,110,IL,1021 W Argyle St,60640
"1307 S Wabash Ave,Chicago, IL 60605",My Place,Chicago,12/10/2012,Chinese/Juice Bars & Smoothies/Seafood,10/8/2020,3,198,IL,1307 S Wabash Ave,60605
"4722 N Kedzie Ave,Chicago, IL 60625",LD Pho,Chicago,4/20/2015,Vietnamese,10/27/2020,4,178,IL,4722 N Kedzie Ave,60625
"3313 N Clark St,Chicago, IL 60657",BITES asian kitchen + bar,Chicago,11/14/2013,Japanese/Sushi Bars/Chinese,10/26/2020,4,533,IL,3313 N Clark St,60657
"857 W Fulton Market,Chicago, IL 60607",Duck Duck Goat,Chicago,3/23/2016,Chinese,10/23/2020,4,1390,IL,857 W Fulton Market,60607
"76 South Arlington Heights Rd,Arlington Heights, IL 60005",Prairie Moo,Arlington Heights,12/26/2016,Bubble Tea/Ice Cream & Frozen Yogurt/Juice Bars & Smoothies,6/3/2020,4,59,IL,76 South Arlington Heights Rd,60005
"1137 W Argyle St,Chicago, IL 60640",Pho 888,Chicago,11/26/2005,Vietnamese,10/8/2020,4,355,IL,1137 W Argyle St,60640
"801 Civic Center Dr.,Niles, IL 60714",H Mart - Niles,Niles,8/26/2006,Korean/International Grocery/Food Court,10/19/2020,4,522,IL,801 Civic Center Dr.,60714
"245 Golf Mill Ctr,Niles, IL 60714",Tea Nation,Niles,1/24/2019,Coffee & Tea,10/24/2020,4,5,IL,245 Golf Mill Ctr,60714
"42 E Chicago Ave,Chicago, IL 60611",Forever Yogurt,Chicago,5/28/2011,Ice Cream & Frozen Yogurt,11/18/2019,4,140,IL,42 E Chicago Ave,60611
"2638 N Milwaukee Ave,Chicago, IL 60647",Choi's Chinese Restaurant,Chicago,8/7/2007,Chinese,9/11/2020,3,72,IL,2638 N Milwaukee Ave,60647
"11061 W Touhy Ave,Gate L2A,Terminal 3,Chicago, IL 60666",Argo Tea,Chicago,6/17/2009,Coffee & Tea,2/13/2020,3,127,IL,11061 W Touhy Ave,60666
"5414 W Devon Ave,Chicago, IL 60646",King Pho,Chicago,2/1/2014,Vietnamese/Asian Fusion,10/28/2020,3,323,IL,5414 W Devon Ave,60646
"3051 N California Ave,Chicago, IL 60618",Wok! You Want,Chicago,4/17/2020,Chinese,10/11/2020,4,17,IL,3051 N California Ave,60618
"233 W Golf Rd,Schaumburg, IL 60195",Knead Bakery and Cafe,Schaumburg,1/7/2019,Cafes/Bakeries,10/21/2020,3,54,IL,233 W Golf Rd,60195
"7230 W North Ave,Ste 210,Elmwood Park, IL 60707",Lotus Chinese Restaurant,Elmwood Park,1/24/2008,Chinese/Taiwanese,10/10/2020,4,94,IL,7230 W North Ave,60707
"726 Lake St,Oak Park, IL 60130",Saigon Pho & Cafe,Oak Park,5/11/2016,Vietnamese,10/24/2020,3,148,IL,726 Lake St,60130
"6148 N Lincoln Ave,Chicago, IL 60659",Hoanh Long,Chicago,10/19/2007,Vietnamese/Chinese,10/19/2020,4,330,IL,6148 N Lincoln Ave,60659
"1222 W Madison St,Chicago, IL 60607",Talay Chicago,Chicago,2/13/2013,Thai/Sushi Bars,10/28/2020,4,249,IL,1222 W Madison St,60607
"5754 W Belmont Ave,Chicago, IL 60634",Li Hing,Chicago,6/28/2014,Chinese/Asian Fusion,10/18/2020,4,143,IL,5754 W Belmont Ave,60634
"1685 Milwaukee Ave,Glenview, IL 60025",Tous Les Jours,Glenview,10/18/2014,Bakeries/Coffee & Tea/Desserts,9/28/2020,4,258,IL,1685 Milwaukee Ave,60025
"719 W Maxwell St,Chicago, IL 60607",Lotus Cafe & Bánh Mì Sandwiches,Chicago,9/20/2012,Vietnamese/Sandwiches,11/1/2020,4,479,IL,719 W Maxwell St,60607
"116 W Park Ave,Elmhurst, IL 60126",Ni Hao Asian Cafe,Elmhurst,8/28/2018,Sushi Bars/Chinese/Japanese,10/19/2020,4,58,IL,116 W Park Ave,60126
"4925 N Broadway St,Ste E,Chicago, IL 60640",Thai Pastry & Restaurant,Chicago,7/27/2005,Thai/Salad/Soup,10/14/2020,4,308,IL,4925 N Broadway St,60640
"251 E Huron St,Chicago, IL 60611",Saigon Sisters,Chicago,9/12/2013,Coffee & Tea/Vietnamese/Sandwiches,10/13/2020,3,116,IL,251 E Huron St,60611
"2020 N California Ave,Chicago, IL 60647",China Fast Wok,Chicago,9/21/2006,Chinese,8/30/2020,3,149,IL,2020 N California Ave,60647
"2017 S Wells St,Fl 2,Chicago, IL 60616",Daebak Korean BBQ,Chicago,3/9/2017,Korean/Barbeque,11/1/2020,4,530,IL,2017 S Wells St,60616
"1032 W Argyle St,Chicago, IL 60640",Nha Hang Viet Nam,Chicago,11/12/2011,Vietnamese,9/12/2020,4,312,IL,1032 W Argyle St,60640
"3337 W Belmont Ave,Chicago, IL 60618",Eat First,Chicago,1/24/2006,Chinese,10/13/2020,3,105,IL,3337 W Belmont Ave,60618
"2168 S Archer Ave,Chicago, IL 60616",MingHin Cuisine,Chicago,11/11/2010,Seafood/Dim Sum/Cantonese,11/1/2020,4,2286,IL,2168 S Archer Ave,60616
"4999 Old Orchard Ctr,Skokie, IL 60077",Chill Bubble Tea,Skokie,9/1/2018,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,9/1/2020,3,14,IL,4999 Old Orchard Ctr,60077
"333 E Benton Pl,Ste 300,Chicago, IL 60601",MingHin Cuisine,Chicago,9/18/2015,Dim Sum/Cantonese/Asian Fusion,10/22/2020,4,863,IL,333 E Benton Pl,60601
"7300 N Western Ave,Chicago, IL 60645",Eng's Asian Cuisine,Chicago,12/11/2005,Chinese,9/10/2020,3,115,IL,7300 N Western Ave,60645
"1285 E Higgins Rd,Schaumburg, IL 60173",Fresh International Market,Schaumburg,4/12/2019,International Grocery,9/30/2020,3,85,IL,1285 E Higgins Rd,60173
"1540 N Clark St,Chicago, IL 60610",Tiparos,Chicago,8/9/2005,Thai/Sushi Bars,10/20/2020,3,266,IL,1540 N Clark St,60610
"4104 N Harlem Ave,space 30,Harlem Irving Plaza,Norridge, IL 60706",Yogen Fruz,Norridge,5/31/2012,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,2/20/2019,3,14,IL,4104 N Harlem Ave,60706
"1050-52 W Argyle St,Chicago, IL 60640",La Patisserie P,Chicago,2/26/2006,Bakeries/Cupcakes/Breakfast & Brunch,10/24/2020,4,165,IL,1050-52 W Argyle St,60640
"71 S La Grange Rd,La Grange, IL 60525",Forever Yogurt,La Grange,4/5/2014,Ice Cream & Frozen Yogurt,10/18/2020,4,47,IL,71 S La Grange Rd,60525
"810 W Jackson Blvd,Chicago, IL 60607",WJ Noodles,Chicago,2/24/2018,Noodles/Chinese/Ramen,10/20/2020,4,225,IL,810 W Jackson Blvd,60607
"1139 W Grand Ave,Chicago, IL 60642",Butterfly Sushi Bar & Thai Cuisine,Chicago,5/22/2006,Thai/Sushi Bars,10/25/2020,4,1082,IL,1139 W Grand Ave,60642
"1123 W Granville Ave,Chicago, IL 60660",Summer,Chicago,11/13/2007,Asian Fusion/Thai,9/2/2020,3,216,IL,1123 W Granville Ave,60660
"2138 South Archer Ave,Chicago, IL 60616",MCCB Chicago 时尚食谱,Chicago,9/8/2017,Chinese,10/22/2020,4,425,IL,2138 South Archer Ave,60616
"11061 West Touhy Ave,O'Hare Airport, Terminal 2, Concourse E, Gate E3,Chicago, IL 60666",Argo Tea,Chicago,12/13/2011,Coffee & Tea,3/6/2020,3,85,IL,11061 West Touhy Ave,60666
"8357 W Golf Rd,Niles, IL 60714",Bakersville,Niles,3/2/2007,Bakeries/Coffee & Tea/Korean,10/30/2020,4,139,IL,8357 W Golf Rd,60714
"6966 N Glenwood Ave,Chicago, IL 60626",Far East Kitchen,Chicago,9/3/2012,Vietnamese/Chinese/American (New),9/13/2020,3,77,IL,6966 N Glenwood Ave,60626
"180 N Wabash,Chicago, IL 60601",Panda Express,Chicago,12/16/2015,Chinese/Fast Food/Bubble Tea,8/10/2020,2,31,IL,180 N Wabash,60601
"1055 W Argyle St,Chicago, IL 60640",Hai Yen,Chicago,4/20/2005,Vietnamese,10/8/2020,4,409,IL,1055 W Argyle St,60640
"8901 N Milwaukee,Unit 117,Niles, IL 60714",Crescent Bakery,Niles,6/11/2015,Bakeries/Bubble Tea,7/11/2020,3,6,IL,8901 N Milwaukee,60714
"1138 W Taylor St,Chicago, IL 60607",ML Kitchen,Chicago,5/3/2017,Chinese/Asian Fusion/Chicken Wings,10/31/2020,4,160,IL,1138 W Taylor St,60607
"683 N York St,Elmhurst, IL 60126",Nathan's Noodles,Elmhurst,1/22/2007,Thai/Noodles,10/21/2020,3,139,IL,683 N York St,60126
"3533 N Western Ave,Chicago, IL 60618",New China 2,Chicago,2/14/2012,Chinese/Seafood,8/28/2020,3,53,IL,3533 N Western Ave,60618
