address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"1265A Woodbourne Rd,Levittown, PA 19057",Mr Wish,Levittown,6/21/2020,Bubble Tea,,5,9,PA,1265A Woodbourne Rd,19057
"1533 Old York Rd,Abington, PA 19001",Ban Ban Asian Bistro,Abington,1/12/2016,Asian Fusion/Bubble Tea/Sushi Bars,10/18/2020,3,173,PA,1533 Old York Rd,19001
"7260 Frankford Ave,Ste B,Philadelphia, PA 19149",Ice Moon,Philadelphia,,Ice Cream & Frozen Yogurt/Coffee & Tea/Juice Bars & Smoothies,10/1/2020,4,24,PA,7260 Frankford Ave,19149
"1840 E Passyunk Ave,Philadelphia, PA 19148",Big Catch Poke,Philadelphia,12/19/2019,Bubble Tea/Poke/Juice Bars & Smoothies,10/6/2020,4,33,PA,1840 E Passyunk Ave,19148
"192 William Dalton Dr,Glassboro, NJ 08028",Vivi Bubble Tea,Glassboro,4/11/2019,Ice Cream & Frozen Yogurt/Bubble Tea,9/1/2020,4,27,NJ,192 William Dalton Dr,08028
"6840 Bustleton Ave,Philadelphia, PA 19149",Kc's Pastries Northeast,Philadelphia,3/4/2011,Bakeries/Coffee & Tea/Bubble Tea,9/25/2020,4,22,PA,6840 Bustleton Ave,19149
"8221 Germantown Ave,Philadelphia, PA 19118",Saigon Noodle Bar,Philadelphia,8/31/2018,Vietnamese/Noodles/Bubble Tea,10/30/2020,4,31,PA,8221 Germantown Ave,19118
"1041 Race St,Philadelphia, PA 19107",Bread Top House,Philadelphia,5/14/2008,Bakeries,10/30/2020,4,144,PA,1041 Race St,19107
"2300 E Lincoln Hwy,Langhorne, PA 19047",Yogurt Romance,Langhorne,9/2/2015,Bubble Tea/Ice Cream & Frozen Yogurt,7/8/2019,4,9,PA,2300 E Lincoln Hwy,19047
"1801 Washington Ave,Unit D,Philadelphia, PA 19146",Martabak Ok,Philadelphia,8/24/2018,Indonesian/Desserts/Asian Fusion,11/1/2020,4,66,PA,1801 Washington Ave,19146
"472 2nd St Pike,Southampton, PA 18966",Taiko Bistro,Southampton,2/16/2018,Bubble Tea/Juice Bars & Smoothies/Pan Asian,9/10/2020,4,,PA,472 2nd St Pike,18966
"160 N Gulph Rd,Ste C260a,King of Prussia, PA 19406",Qu Japan,King of Prussia,11/24/2018,Ramen/Bubble Tea/Desserts,9/23/2020,3,36,PA,160 N Gulph Rd,19406
"7557 Haverford Ave,Philadelphia, PA 19151",Daiki Hibachi and Sushi,Philadelphia,3/27/2017,Japanese/Sushi Bars,4/17/2020,4,67,PA,7557 Haverford Ave,19151
"125 Route 73 S,Evesham Township, NJ 08053",Frozen Boba,Evesham Township,6/15/2019,Ice Cream & Frozen Yogurt/Bubble Tea,9/10/2020,3,18,NJ,125 Route 73 S,08053
"46B Haddon Ave,Westmont, NJ 08108",Ohana Poke Bowl,Westmont,5/23/2020,Hawaiian,10/11/2020,4,4,NJ,46B Haddon Ave,08108
"7050 Terminal Sq.,Upper Darby, PA 19082",H Mart - Upper Darby,Upper Darby,7/9/2007,Grocery/Korean/Food Court,9/10/2020,4,157,PA,7050 Terminal Sq.,19082
"404 Marlton Pike E,Cherry Hill, NJ 08034",Rayaki,Cherry Hill,7/27/2017,Ramen/Bubble Tea/Izakaya,7/31/2020,4,274,NJ,404 Marlton Pike E,08034
"923 Arch St,Philadelphia, PA 19107",Paris Baguette,Philadelphia,12/22/2017,Bakeries/Coffee & Tea/Patisserie/Cake Shop,10/7/2020,4,122,PA,923 Arch St,19107
"5201 Rte 38 W,Pennsauken, NJ 08109",Mr Wish,Pennsauken,1/4/2020,Bubble Tea/Juice Bars & Smoothies,10/2/2020,4,6,NJ,5201 Rte 38 W,08109
"2534-36 Kensington Ave,Philadelphia, PA 19125",Thang Long Pho Restaurant,Philadelphia,3/21/2008,Vietnamese/Noodles/Soup,10/28/2020,4,150,PA,2534-36 Kensington Ave,19125
"2117 Marlton Pike W,Cherry Hill, NJ 08002",Mr Sushi All You Can Eat,Cherry Hill,6/4/2017,Sushi Bars/Teppanyaki,10/31/2020,4,316,NJ,2117 Marlton Pike W,08002
"935 Race St,Philadelphia, PA 19107",St Honore Pastries,Philadelphia,3/8/2008,Bakeries/Coffee & Tea/Bubble Tea,10/18/2020,4,75,PA,935 Race St,19107
"Mount Holly, NJ 08060",Cha-Yen,Mount Holly,6/17/2016,Food Trucks/Shaved Ice/Bubble Tea,7/25/2019,4,4,NJ,"Mount Holly, NJ 08060",08060
"320 W Oregon Ave,Philadelphia, PA 19148",Banh Mi Square,Philadelphia,7/19/2015,Vietnamese/Bubble Tea/Juice Bars & Smoothies,2/22/2020,3,21,PA,320 W Oregon Ave,19148
"100 Springdale Rd,Cherry Hill, NJ 08003",Shangri La,Cherry Hill,11/22/2015,Chinese/Japanese/Bubble Tea,9/26/2020,4,85,NJ,100 Springdale Rd,08003
"141 N 9th St,Philadelphia, PA 19107",Ray's Café & Teahouse,Philadelphia,6/11/2006,Coffee & Tea/Chinese,11/1/2020,4,167,PA,141 N 9th St,19107
"2000 Hamilton St,Ste 106,Philadelphia, PA 19130",Unit Su Vege,Philadelphia,1/6/2019,Vegetarian/Chinese,10/20/2020,4,92,PA,2000 Hamilton St,19130
"2844 St Vincent St,Philadelphia, PA 19149",Pho Le Lai,Philadelphia,1/10/2013,Vietnamese/Bubble Tea/Chinese,10/25/2020,4,117,PA,2844 St Vincent St,19149
"109 N 10th St,Philadelphia, PA 19107",KC's Pastries,Philadelphia,3/6/2007,Bakeries,10/7/2020,4,176,PA,109 N 10th St,19107
"1828 S St,Philadelphia, PA 19146",Fortune Chinese Restaurant,Philadelphia,9/28/2009,Chinese,10/26/2020,3,74,PA,1828 S St,19146
"606 Washington Ave,Philadelphia, PA 19147",Ba Le Bakery,Philadelphia,2/16/2007,Vietnamese/Sandwiches/Bakeries,10/31/2020,3,206,PA,606 Washington Ave,19147
"166 William Dalton Dr,Glassboro, NJ 08028",Rayaki - Glassboro,Glassboro,10/20/2020,Ramen/Izakaya/Bubble Tea,10/30/2020,5,4,NJ,166 William Dalton Dr,08028
"41 Clementon Rd,Berlin, NJ 08009",Ming Sin Asian Cafe,Berlin,4/8/2017,Chinese/Bubble Tea,6/2/2017,4,2,NJ,41 Clementon Rd,08009
"37 S 19th St,Rittenhouse Square,Philadelphia, PA 19103",Koreana,Philadelphia,6/7/2018,Korean,10/23/2020,3,73,PA,37 S 19th St,19103
"827 Adams Ave,Philadelphia, PA 19124",Cafe Saigon,Philadelphia,4/5/2007,Vietnamese,10/30/2020,4,122,PA,827 Adams Ave,19124
"18 S Main St,Medford, NJ 08055",Learning Accelerator,Medford,,Tutoring Centers/Kids Activities/Coffee & Tea,,,,NJ,18 S Main St,08055
"65 Barclay Pavilion,Cherry Hill, NJ 08034",Pho Barclay,Cherry Hill,10/12/2009,Vietnamese/Bubble Tea/Thai,7/15/2020,3,192,NJ,65 Barclay Pavilion,08034
"116 N 9th St,Philadelphia, PA 19107",CubeCafe,Philadelphia,1/14/2019,Cafes,10/10/2019,3,6,PA,116 N 9th St,19107
"511 South St,Philadelphia, PA 19147",Frozen Rolled Icecream,Philadelphia,7/26/2017,Ice Cream & Frozen Yogurt,7/27/2020,4,19,PA,511 South St,19147
"400 W Route 38,Ste 1655,Moorestown, NJ 08057",Suki Hana,Moorestown,5/30/2016,Japanese,9/3/2020,4,13,NJ,400 W Route 38,08057
"7320 Old York Rd.,Elkins Park, PA 19027",H Mart - Elkins Park,Elkins Park,2/25/2006,Grocery/Korean/Food Court,8/30/2020,4,148,PA,7320 Old York Rd.,19027
"103 Franklin Mills Blvd,Philadelphia, PA 19154",88 Korean BBQ,Philadelphia,9/14/2019,Korean/Barbeque,8/28/2020,3,34,PA,103 Franklin Mills Blvd,19154
